university,startup_name,description,website,funding_usd,funding_stage,categories,founded,city,country,is_ai_related,ai_confidence_score,tags,location,source,cohort_year,enriched_from
Harvard (iLab),Archslate Inc.,A marketplace transforming the architecture and construction workforce through AI-driven hiring and upskilling.,,,,,,,,True,0.4,,,Harvard iLab,,
Harvard (iLab),Argus Systems,Offering faster data labeling services at cheaper prices for enterprises training AI models with human-labeled or poor programmatically labeled data.,https://argus.systems/,nan,,"Artificial Intelligence (AI),Satellite Communication,Sensor",nan,nan,nan,True,0.2,,,Harvard iLab,,Crunchbase
Harvard (iLab),Art Academy Plus,An online education platform that aims to empower young artists in China to pursue global higher education opportunities in creative subjects.,,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),ArtEats,Using food-focused multi-sensory art education to foster emotional growth and unique talents among individuals with developmental disabilities.,,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),articuler.ai,Developing a next-generation professional networking platform that vectorizes user profiles and matches people based on intent and need rather than keywords.,,,,,,,,True,0.2,,,Harvard iLab,,
Harvard (iLab),ArtLifting,ArtLifting advances access to the art market by connecting artists impacted by disabilities and housing insecurity with socially conscious customers to create meaningful spaces and products.,http://www.artlifting.com/,1100000.0,,"Art,Assistive Technology,Public Safety,Security,Social Assistance",2013-12-01,Cambridge,USA,False,0.0,,,Harvard iLab,,Crunchbase
Harvard (iLab),Arul Health,"Building an agentic AI operating system for chronic care navigation, starting in oncology and expanding across long-term conditions for patients and families.",www.arulhealth.com,nan,Accelerator/Incubator Backed,Healthcare,2024.0,Cambridge,United States,True,0.2,,,Harvard iLab,,PitchBook
Harvard (iLab),Ascendance US Inc.,Bringing entrepreneurship education to K–12 students with guidance and mentorship from Ivy League peers.,,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Asian Women Development Plan International,"Empowering Asian women abroad by combating discrimination and gender-based violence through protection, advocacy, and development initiatives.",,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),AsiansAhead,Building an online platform that drives Asian American social justice activism while promoting and supporting Asian-owned small businesses.,,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Assemblr,"Building a web-based no-code platform that enables anyone to teach, train, and create in 3D and AR.",http://www.assemblrworld.com,1245000.0,,"3D Technology,Apps,Augmented Reality,Information Technology,Software,Virtual Reality",2018-02-28,Bandung,IDN,False,0.0,,,Harvard iLab,,Crunchbase
Harvard (iLab),Assignment Inc,Organizing the world’s climate change plans into solvable assignments on a mobile application — the Pokémon GO of climate change.,,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Asude Foundation,Aiming to provide a holistic education for every child in India.,,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Atharv Public School,"Using sports as a powerful tool to build character, emotional regulation, and essential life skills.",,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Atterriss LLC,"Building the infrastructure for a global, high-integrity carbon market — partnering with stock exchanges and regulators to enhance trust and unlock capital flows.",,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),AugMend Health,Helping mental health professionals save time and increase coverage with self-guided VR intake and AI-tailored patient onboarding.,www.augmend.health,0.85,Venture Capital-Backed,Healthcare,nan,Cambridge,United States,True,0.2,,,Harvard iLab,,PitchBook
Harvard (iLab),Aurora & Lei Press,A multilingual publisher developing accessible materials that break barriers for immigrants and provide tools to navigate daily life.,,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Authentica AI,"Using AI and blockchain to trace rare earth element sourcing, ensuring compliance for manufacturers, labs, and governments needing to verify the climate impact and origin of rare earth materials.",,,,,,,,True,0.2,,,Harvard iLab,,
Harvard (iLab),Autologous Exosome Device,"Isolating safe autologous exosomes for clinical use with a disposable, low-cost device.",,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Auxin Security,Creating an AI and cybersecurity platform solutions that integrate advanced technology with social change initiatives.,,,,,,,,True,0.2,,,Harvard iLab,,
Harvard (iLab),Aware.ai,"Developing a voice-activated AI platform that helps women navigate major health transitions by instantly activating emotional, practical, and clinical support.",https://www.getaware.ai,nan,,"Artificial Intelligence (AI),Education,Information Technology,Internet,Machine Learning,mHealth",2020-01-01,Pittsburgh,USA,True,0.4,,,Harvard iLab,,Crunchbase
Harvard (iLab),Axle Technologies,"Bringing together data from automakers, telematics providers, and other sources to optimize fuel usage, track vehicles, and reduce insurance premiums.",https://axletrucking.com/,nan,,"Logistics,Transportation",2017-01-01,Jersey City,USA,False,0.0,,,Harvard iLab,,Crunchbase
Harvard (iLab),B2B Renew,"Supporting global e-business brands to reduce, reuse, and recycle customer returns with Amazon recommended and certified refurbishment service.",,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),BallotBox,Building an e-voting platform designed to support both remote and onsite voting.,http://ballotbox-website.herokuapp.com/,nan,,"SaaS,Software",2018-01-01,Washington,USA,False,0.0,,,Harvard iLab,,Crunchbase
Harvard (iLab),Bamnang,"Providing a platform offering fully furnished accommodation, mentorship, and a supportive community for students seeking safe, affordable housing and mentorship.",,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Bandelier Technologies,Developing quantum radar and sensing technology.,,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Barefoot Edu Foundation,Creating a movement of empowered educators in India who make education meaningful for children.,,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Bartega,"Promoting the integration of art practice in both schools and workplaces as a catalyst for collaboration, communication, and creativity.",http://www.bartega.com/,nan,,"Art,Digital Entertainment,Information Services",2017-03-01,Dki Jakarta,IDN,False,0.0,,,Harvard iLab,,Crunchbase
Harvard (iLab),Base Operations,"Aggregating, visualizing, and interpreting threat data to help organizations anticipate disruptions around the world — keeping their people, assets, and operations safe.",https://baseoperations.com,15420000.0,,"Analytics,Big Data,Information Technology,Security,Software",2018-01-01,Washington,USA,False,0.0,,,Harvard iLab,,Crunchbase
Harvard (iLab),Beacon Bio,Improving hearing and healing by restoring eardrums with regenerative grafts.,www.beacon-bio.com,0.025,Formerly Accelerator/Incubator backed,Healthcare,2020.0,Boston,United States,False,0.0,,,Harvard iLab,,PitchBook
Harvard (iLab),Beat AI,Predicting heart arrhythmias hours in advance through an AI platform that gives clinicians critical intervention time to save lives.,,,,,,,,True,0.4,,,Harvard iLab,,
Harvard (iLab),"Beaver Health, Inc.","Engaging older loved ones in stimulating, culturally responsive activities to boost cognition and quality of life.",,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Beckley Retreats,Creating integrative health programs that leverage the benefits of psychedelics in partnership with The Beckley Foundation and researchers from Yale.,https://www.beckleyretreats.com,nan,,"Health Care,Medical",2021-01-01,Wilmington,USA,False,0.0,,,Harvard iLab,,Crunchbase
Harvard (iLab),Bench Agent,"Turning scattered lab notes and data into shared memory, knowledge, and insights with an AI lab agent to accelerate research.",,,,,,,,True,0.2,,,Harvard iLab,,
Harvard (iLab),Bespoque,Incorporating an adaptive tailoring service into online checkout so people with disabilities can customize clothing from any retailer to meet their individual needs.,,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Beyond Boundaries Initiative,"Connecting underprivileged students with global mentors to provide career guidance, confidence-building, and future-focused skills.",,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Bhadala,"Transforming transit for cities, agencies, and companies through real-time tracking, seamless payments, and intuitive trip planning.",www.bhadala.com,0.015,Accelerator/Incubator Backed,Information Technology,2022.0,Detroit,United States,False,0.0,,,Harvard iLab,,PitchBook
Harvard (iLab),Bilda Education,"Leveraging mobile technologies like WhatsApp and SMS to facilitate community-driven climate monitoring, reporting, and verification (MRV).",https://bildaeducation.com,nan,,"Analytics,Education,Information Technology",2023-08-09,Quito,ECU,False,0.0,,,Harvard iLab,,Crunchbase
Harvard (iLab),BioBoat,"Empowering global life-science students to make intentional, future-oriented decisions about their academic and professional growth.",,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),BIOPOD Co.,Democratizing ecosystem remediation through modular nature-based solutions.,,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Birufinery,"Creating seaweed-based biostimulants for sustainable agriculture that remediate soil, boost yields, and improve fertilizer efficiency.",,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Bitmal,A social fintech solution that rewards community solutions and contributions and a trusted fund distribution channel optimizing transparency and accountability.,,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),blip energy,"An affordable, portable smart battery that offers backup power and bill savings, reduces emissions, and stabilizes the grid. Now regular consumers can charge when energy is cheap and discharge when energy is expensive.",https://www.blipenergy.com/,3945000.0,,"Artificial Intelligence (AI),Battery,CleanTech,Energy Management,Energy Storage,Information Technology,Machine Learning,Renewable Energy,Solar,Sustainability",2021-01-01,Chicago,USA,False,0.0,,,Harvard iLab,,Crunchbase
Harvard (iLab),BLKHLTH,"Advancing health equity in Black communities through education, advocacy, research, and community-centered programs.",,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Block Entertainment LLC,Providing business management services with a focus on live music touring.,,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Blossom Academy,"Creating pathways for underserved communities to develop digital skills, empowering them to access the evolving job market and boost their incomes.",https://blossom.africa,100000.0,,Analytics,2019-01-01,Accra,GHA,False,0.0,,,Harvard iLab,,Crunchbase
Harvard (iLab),Bluesense AI Inc,Using AI to detect skin diseases and cancer from a selfie while delivering personalized skincare insights and recommendations.,,,,,,,,True,0.2,,,Harvard iLab,,
Harvard (iLab),Blueshoe,"Building the next generation of financial infrastructure for law firms that's reliable, transparent and free of human bottlenecks.",https://www.blueshoe.de/de/,nan,,"Marketing,Software,Web Development",2014-01-01,Munich,DEU,False,0.0,,,Harvard iLab,,Crunchbase
Harvard (iLab),Body Empowerment Project,An evidence-based eating disorders intervention platform for adolescents.,,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Bond Health,Transforming clinical trial patient recruitment by leveraging AI and electronic health records to match patients with the right trials.,www.bondtrials.com,nan,Accelerator/Incubator Backed,Healthcare,2025.0,nan,United States,True,0.2,,,Harvard iLab,,PitchBook
Harvard (iLab),BonePixel,"Building a fully-automated, AI-powered platform to assess hip pathology in 3D, using routinely collected clinical data.",https://www.bonepixel.com/,100000.0,,Health Care,2022-01-01,Boston,USA,True,0.4,,,Harvard iLab,,Crunchbase
Harvard (iLab),Boston Interactome,Reprogramming neuronal gene expression to treat brain disease.,,,,,,,,False,0.0,,,Harvard iLab,,
Northwestern (Garage),AdBook,"AdBookis a self-serve platform that lets local businesses easily discover, book, and manage ad inventory across TV, radio, and digital channels in one place.‍Founded by Isaiah Hashimoto, McCormick '28.",,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),AirNX,"AirNXbuilds the first consumer-focused, humidity-powered carbon capture device utilizing thin flexible panels to remove and store CO2 in swappable cartridges users return for cash-back, discounts, or carbon credits while also generating electricity, laying the foundation for a future city-scale carb",,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),Bhive,"Bhiveis a company making affordable, US made, AI driven drone swarms.Founded by Michael He, McCormick '26.",http://www.bhive.business,nan,,"B2B,E-Commerce,Financial Services",2015-12-01,Portsmouth,USA,True,0.2,,,Northwestern Garage,,Crunchbase
Northwestern (Garage),BlossonsAI,"BlossomsAIis an AI Coursera that turns all your scattered thoughts, articles, videos, and GPT chats into a personalized, structured course built with learning science.Founded by Emily Wang, SESP '27.",,,,,,,,True,0.4,,,Northwestern Garage,,
Northwestern (Garage),CrowdListen (by Cogno),"CrowdListentransforms large-scale social conversations into actionable insights via multi-modal ai content understanding.Founded by Terry Chen, Weinberg '26.",,,,,,,,True,0.2,,,Northwestern Garage,,
Northwestern (Garage),Domyra Health,"Domyra Healthis software to scale hospital at home operations.Founded by Tim Schwirtlich, Feinberg '28.",,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),ELIOS,"ELIOSis a student-focused tech startup simplifying campus life through tools like PurplePulse, which consolidates Northwestern events from multiple platforms into a personalized feed, curating activities that match students’ interests and schedules.‍Founded by Delia Zuzarte, McCormick '29.",http://goplugbags.com/,338345.0,,"Consumer Electronics,Electronics,Manufacturing",2014-01-01,Sandy,USA,False,0.0,,,Northwestern Garage,,Crunchbase
Northwestern (Garage),Enoki,"Enokiis a personalized meal planning platform with recipes from the internet delivered to your doorstep.Founded by Ryan Kang, Weinberg '27.",https://www.enoki.com.au,nan,,"Architecture,Home Decor,Home Renovation,Interior Design",2004-01-01,Adelaide,AUS,False,0.0,,,Northwestern Garage,,Crunchbase
Northwestern (Garage),FeedLogic,"FeedLogicuses vibration to help CNC machinists make parts faster and better.Founded by Lance Locker, McCormick '27.",http://www.feedlogic.com/,1200000.0,,"Agriculture,Farming,Livestock,Software",2001-01-01,Willmar,USA,False,0.0,,,Northwestern Garage,,Crunchbase
Northwestern (Garage),Fracture Club,"Fracture Clubmake dressing easier through adaptive design for patients with limited mobilityFounded by Grace Nie, Kellogg '27.",,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),Gambit,"Gambitis an edtech startup aiming to reimagine the student experience based on top of existing LMS through gamification, integrated AI study tools, and breakthrough UX.Founded by Sahil Agarwal, SESP '29.",https://www.gambit.com,nan,,"Online Games,PC Games",2007-01-01,Palo Alto,USA,True,0.2,,,Northwestern Garage,,Crunchbase
Northwestern (Garage),glimmr,"glimmris India’s first shoe charm company.‍Founded by Vani Bansal, SoC '28.",https://glimmr.io,nan,,Mobile Apps,2021-01-01,Lewes,USA,False,0.0,,,Northwestern Garage,,Crunchbase
Northwestern (Garage),Grid Gate,"Grid Gateis developing a Machine Learning program that de-risks energy project by helping developers navigate interconnection queues.Founded by Kiran Moore, Weinberg '26.",,,,,,,,True,0.35,,,Northwestern Garage,,
Northwestern (Garage),Hackney,"Hackneyis an Uber and Lyft price comparison app.‍Founded by Griffin Li, McCormick '28.",https://hackneyusa.com/,nan,,"Machinery Manufacturing,Manufacturing,Transportation",1946-01-01,Washington,USA,False,0.0,,,Northwestern Garage,,Crunchbase
Northwestern (Garage),HaptE,"HaptEis building optical intelligence for supply chain warehouses.Co-founded by Victoria Israel, McCormick '26 & Trevor Abbott, McCormick '26.",www.hapte.org,0.008,Accelerator/Incubator Backed,Business Products and Services (B2B),2023.0,Evanston,United States,False,0.0,,,Northwestern Garage,,PitchBook
Northwestern (Garage),Irisight,"Irisightturns black box AI Models (GPT, Claude, Gemini, etc) into fully explainable and auditable systems so regulated industries like Finance, Healthcare, etc can also fully incorporate AI into their workflow.‍Founded by Sripad Ganti, Weinberg '27.",,,,,,,,True,0.4,,,Northwestern Garage,,
Northwestern (Garage),JukeBox,"JukeBoxis a music rating social platform designed to bring music-lovers together to promote community and engagement beyond listening.‍Co-founded by Jeb Scipio del Campo, Weinberg '28 & Matthew Smith, SoC '28.",http://www.jukebo.com/,nan,,"Music,News,Publishing,Video",nan,London,GBR,False,0.0,,,Northwestern Garage,,Crunchbase
Northwestern (Garage),Keys For The Mind Project,"Keys for The Mind Projectdelivers individualized, ear-led and visual-based piano lessons for assisted living residents to exercise working memory and executive function to strengthen cognitive reserve and support healthy brain aging free from dementia.Founded by Marcus Yeung, Weinberg/Bienen '28.",,,,,,,,True,0.2,,,Northwestern Garage,,
Northwestern (Garage),Kinetic Robots,"Kinetic Robotsspecializes in 3D-printed robotic servo motors to decrease their costs and accelerate the pace of technological advancement.Founded by Dimitri Gunawan, McCormick '29.",,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),LeakLogik,"LeakLogikis a smart toilet valve designed to detect and stop toilet leaks early--saving customers money and saving the world's water.Founded by Samuel Grayson, McCormick '27.",,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),Litterbox LLC,"Litterbox LLC: WHERE WILDCATS STORE THEIR SH*T, Summer storage made for Northwestern students — by Northwestern students.‍Led by Kelvin Wong, Medill '26;.",,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),Locket Cybersecurity,"Locket Cybersecuritycertifies students to protect your business from cyber threats through pro-bono security audits.Co-founder by Kris Yun, SESP/Weinberg '27 & Theo Maurino, Weinberg '26.",,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),Mancer,"Mancerprovides robotic non-destructive inspection and predictive-maintenance software that maps degradation on critical industrial assets and forecasts failures to reduce outage risk and maintenance cost.Founded by Tahasin Shadat, McCormick '28.",,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),Meemo,"Meemoprovides an instantaneous alert to both guardian and child when they step too far away from one another.‍Founded by Madeline Conter, McCormick '27.",http://www.meemo.me,nan,,"Advertising,Consulting,Marketing",nan,Blue Bell,USA,False,0.0,,,Northwestern Garage,,Crunchbase
Northwestern (Garage),MuddBites,"MuddBitesis a student-run venture launching a vending machine at Northwestern University’s Mudd Library to offer Asian snacks and instant noodles, catering to students seeking diverse, late-night meal options.Co-founded by Vincent Yang, Weinberg '26; Jessica Sun, SESP '26; Hailee Kim, Weinberg '26.",,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),Munch,"Munchis Tinder for recipes.‍Co-founded by Max Tong, McCormick '27 & Andy Lu, McCormick '27.",https://www.munch.life,nan,,"Crowdsourcing,Developer APIs",2012-01-01,New York,USA,False,0.0,,,Northwestern Garage,,Crunchbase
Northwestern (Garage),nestd,"nestdis a secondhand digital marketplace for college students to easily and safely buy and sell furniture on campus.‍Co-founded by Maria Bejjani, McCormick '27 & Alexandra Boico, Weinberg '27.",http://www.thenestdapp.com,nan,,Education,2016-11-29,San Fernando,TTO,False,0.0,,,Northwestern Garage,,Crunchbase
Northwestern (Garage),northwestern.love,"northwestern.lovesends college students on a date with someone cute.‍Founded by Nandan Dhanesh, Weinberg '27.",,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),Nyck AI,"Nyck AIis an AI Employee that manages purchasing for SMB food manufacturers & distributors.Founded by Marc Davis, Kellogg/McCormick '26.",,,,,,,,True,0.2,,,Northwestern Garage,,
Northwestern (Garage),OneCalla,"OneCallaAI-powered phone call assistant for everyday users.‍Led by Zhenzhen Guan, Kellogg '26.",,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),OnSight,"OnSightdevelops automated gym equipment management.Co-founded by Angel Mendoza, McCormick '26 & Matthew Martinez, McCormick '26.",https://www.onsightapp.com,nan,,"Apps,Information Technology,Sales,Software",2013-01-01,Cape Town,ZAF,False,0.0,,,Northwestern Garage,,Crunchbase
Northwestern (Garage),Pathways.ai,"Pathways.AIis a web app that helps companies reach key people such as top freelancers, creators, executives, or buyers by turning cold outreach into strategic warm introductions.Founded by Julia Li, Weinberg '27.",,,,,,,,True,0.2,,,Northwestern Garage,,
Northwestern (Garage),POMwear,"POMwear is smart shapewear that helps women take control of their menstrual pain by delivering discreet and adaptive menstrual pain relief that moves with them and leaves them feeling empowered, confident, and in tune with their body every day.Led by Dev Jhaveri, McCormick '28.",,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),QuickSlot Health,"QuickSlotHealth puts private practice on autopilot so independent clinicians can start, run, and grow their own practice with minimal cost and supervision.Founded by Jason Tothy, McCormick '27.",,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),ReCat,"ReCatis an app (and game!) that helps couples build stronger relationships by encouraging expressions of gratitude and healthy communication.Founded by Ashley Guo, SESP '26.",,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),Restless,"Restlessis a CPG company aimed at improving the health outcomes of the military, first responder, and blue-collar community.‍Founded by Daniel Medina, Kellogg '27.",https://www.therestless.co.uk,nan,,"Advertising,Animation,Business Intelligence,CRM,Marketing,Professional Services,Web Development",1999-01-01,Bishops Strotford,GBR,False,0.0,,,Northwestern Garage,,Crunchbase
Northwestern (Garage),Roots,"Rootsis a vendor to retirement homes that records family history.‍Founded by Sophia Bogdanovitch, Bienen/SoC '27.",http://www.roots.nyc,nan,,"Education,Mobile,Software",2013-04-30,nan,nan,False,0.0,,,Northwestern Garage,,Crunchbase
Northwestern (Garage),Somnia,"Somniahelps people struggling to fall asleep faster through an app that transforms your phone into a bedside projector and guides you through a research-backed breathing routine.‍Founded by Raajvir Vijay, McCormick '29.",,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),Stella's Imagination,"Stella's Imaginationis a handmade plushie business, crafting adorable, high-quality creations with care since 2015 and shipping worldwide to bring joy to every customer.Founded by Anastasia Jiminez, Weinberg '26.",,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),Symbia,"Symbiagrows leather out of recycled Kombucha and Bacterial culture to redefine functional sustainability and introduce a new source of income to rural craftspeople worldwide.Founded by Rayden Yap, McCormick '29.",http://symbia.com.pk/,nan,,"Information Technology,Software,Telecommunications",2002-01-01,Islamabad,PAK,False,0.0,,,Northwestern Garage,,Crunchbase
Northwestern (Garage),Tedio,"Tediohelps parents raise children who can consciously refuse fast dopamine through a book series and mobile app.‍Founded by Breanna Lee, Weinberg '27.",,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),Tuka,"Tukais a personalized, AI-supported search engine that turns trusted word-of-mouth recommendations from your social network into an easy, curated way to discover and share places, experiences, products, and more from and with your real community.Co-founded by Josephine White, McCormick '26 & Autymn ",https://tuka.com.br,nan,,"Industrial,Rental,Sales",1985-01-01,São Paulo,BRA,True,0.2,,,Northwestern Garage,,Crunchbase
Northwestern (Garage),Ultra,"Ultrais an always-visible desktop app that allows you to autofill any text on your screen, from job applications to emails, using context that you give it.‍Led by Andrew Yuan, McCormick '28.",http://www.ultra.group,nan,,"Clean Energy,Hardware,National Security,Security,Transportation",1961-01-01,London,GBR,False,0.0,,,Northwestern Garage,,Crunchbase
Northwestern (Garage),VernondAI,"VernondAIis an AI-powered copywriter and web designer, currently helping college and career applicants build personal websites.‍Founded by Charles Meng, SESP '29.",,,,,,,,True,0.4,,,Northwestern Garage,,
Northwestern (Garage),Willie's Wallet,"Willie’s Walletbridges the Northwestern and Evanston communities by offering students exclusive e-coupons to over 20 local businesses, uplifting Evanston establishments and strengthening community ties.Led by Junseo Lee, Medill/Weinberg '28.",,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),Luminate Participants,,,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),"Abraham Flynn,McCormick '28",,,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),"Allison Lee,Weinberg '27",,,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),"Raven Williams,Medill '26",,,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),"Ridhimaa Thaker,McCormick '27",,,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),X-Factor Participants,,,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),"Tim Schwirtlich,Feinberg '28",,,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),"Gabi Wang,Kellogg '26",,,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),"Matthew Martinez,McCormick '26",,,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),"Angel Mendoza,McCormick '26",,,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),"Daniel Sutheo,Kellogg '26",,,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),"Marc Davis,Kellogg/McCormick '26‍",,,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),Jumpstart Startups,,,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),Contact Us,,,,,,,,,False,0.0,,,Northwestern Garage,,
Northwestern (Garage),Our Space,"2311 Campus Drive Suite 2300Evanston, IL 60208",https://www.ourspaceinc.org,nan,,"Communities,Homeless Shelter,Non Profit,Wellness",1987-01-01,Milwaukee,USA,False,0.0,,,Northwestern Garage,,Crunchbase
Duke,Alumni Capital Partners,"Alumni Capital Partners is a financial technology platform that allows alumni to invest directly in their alma mater's critical infrastructure projects. By activating this  mission-aligned capital, we provide universities with a new financing solution and offer alumni a new way to build their legacy",,,,,,,,False,0.0,,,Duke Startup Showcase,2026,
Duke,Anka,"Anka is where AI music becomes real music. We help AI artists build identities, grow fanbases, and launch careers, while giving listeners a platform to discover artists they'll actually follow.",https://www.anka.africa,13853558.0,,"Art,E-Commerce,Fashion,Handmade",2016-01-01,Abidjan,CIV,True,0.2,,,Duke Startup Showcase,2026,Crunchbase
Duke,AphasiaGPT,AphasiaGPT is an AI-powered language recovery platform that helps people with language disabilities practice communication daily - independently and alongside their Speech-Language Pathologists.,,,,,,,,True,0.4,,,Duke Startup Showcase,2026,
Duke,Avatar Training Portal,"Provide biomechanics data for athletes and sports programs to reduce injuries, get athletes back faster, and make training more efficient.",,,,,,,,False,0.0,,,Duke Startup Showcase,2026,
Duke,Ayin AI,"Ayin AI is a unified security, compliance, and cost management layer that sits between enterprises and their AI/LLM providers. Every AI request flows through our platform — scanned, governed, logged, and optimized — giving enterprises the confidence to deploy AI at scale without sacrificing security",,,,,,,,True,0.55,,,Duke Startup Showcase,2026,
Duke,Belridge Labs,"24/7 AI call center for home service businesses (starting with residential solar). Our AI picks up every phone call, qualifies customers, and books jobs directly into company CRMs, allowing business owners to unlock faster response times, higher conversion, and more booked revenue.",,,,,,,,True,0.2,,,Duke Startup Showcase,2026,
Duke,Selatan Capital,"Selatan Capital reduces near-term climate warming by capturing and destroying methane emissions from small-to-mid-scale landfills that are currently ignored by traditional gas recovery systems. We deliver low-cost, modular methane mitigation solutions that turn unmanaged emissions into verifiable ca",,,,,,,,False,0.0,,,Duke Startup Showcase,2026,
Duke,Deep Marine Innovations,"Deep Marine Innovations (DMI) is developing a biomimetic, eel-like autonomous underwater vehicle designed for long-range, low-noise inspection, monitoring, and intervention in complex subsea environments. The company focuses on applications where traditional propeller-driven ROVs and AUVs are limite",,,,,,,,True,0.2,,,Duke Startup Showcase,2026,
Duke,The Land of Can,"The Land of Can produces world-class children's books and other resources that empower kids to realize that more is possible when they define themselves by their strengths, rather than by their deficits.",,,,,,,,False,0.0,,,Duke Startup Showcase,2026,
Duke,Girls in Quantum,"Girls in Quantum is a nonprofit building the next generation of quantum leaders by making frontier technologies accessible to young women worldwide through education, mentorship, and real world technical programs. We operate a global platform spanning 60 plus countries, turning early curiosity into ",,,,,,,,False,0.0,,,Duke Startup Showcase,2026,
Duke,Grid Intelligence,"Grid Intelligence's mission is to build a predictive, location-aware coordination layer that converts high-frequency grid and market data into feasible, reliability-constrained storage actions, so distributed batteries can consistently (1) absorb localized surplus when prices collapse, (2) release e",,,,,,,,False,0.0,,,Duke Startup Showcase,2026,
Duke,Helian,"Helian helps medical device companies manage the complex FDA regulatory requirements surrounding their product, making it faster and more affordable to bring medical innovations to market. Founded by three Duke students, Helian is driven by a mission to remove compliance as a barrier to impact, with",,,,,,,,False,0.0,,,Duke Startup Showcase,2026,
Duke,Jeani,"Jeani is a movement intelligence and longevity company that transforms everyday motion into meaningful insight by removing fear and helping people understand, protect, and extend how their bodies move over a lifetime. Through integrated hardware and software, our true advantage is proprietary moveme",,,,,,,,False,0.0,,,Duke Startup Showcase,2026,
Duke,koPo,"The world’s largest fitness community. A one-stop app for exploration, learning, booking, and community.",https://www.kopocan.com/,nan,,"CleanTech,Energy,Solar,Water Purification,Water Transportation",2015-01-01,Pittsburgh,USA,False,0.0,,,Duke Startup Showcase,2026,Crunchbase
Duke,Liberata,Open access academic publishing with incentivized quality controls.,http://www.liberata.com,nan,,"Consulting,Education,Outsourcing",1975-01-01,Croydon,GBR,False,0.0,,,Duke Startup Showcase,2026,Crunchbase
